Count_Scer,Scer_Esential,AncestralGeneOrder,PreWGD_1,PostWGD_over2,Num_over2,S.cerevisiae.pos1,S.cerevisiae.pos2
1,,1,6,0,0,YPL184C
1,,1,6,0,0,YPL183W-A
1,,1,6,0,0,YPL183C
1,,1,6,0,0,YPL180W
1,,1,6,0,0,YPL179W
1,,1,6,0,0,YPL178W
1,,1,6,0,0,YPL175W
1,,1,6,0,0,YPL174C
1,,1,6,0,0,YPL173W
1,,1,6,0,0,YPL172C
1,,0,0,0,0,YPL171C
1,,1,6,0,0,YPL170W
1,,1,5,0,0,YCL064C
1,,1,6,0,0,YPL168W
1,,1,6,0,0,YPL167C
1,,1,6,0,0,YPL166W
1,,1,6,0,0,YPL165C
1,,1,6,0,0,YPL164C
1,,1,6,0,0,YPL162C
1,,1,6,0,0,YPL160W
1,,1,6,0,0,YCL063W
1,,1,6,0,0,YPL158C
1,,1,6,0,0,YPL157W
1,,1,6,0,0,YPL155C
1,,1,6,0,0,YPL153C
1,,1,6,0,0,YPL152W
1,,1,6,0,0,YPL151C
1,,1,6,0,0,YPL150W
1,,1,6,0,0,YCL061C
1,,1,6,0,0,YPL149W
1,,1,6,0,0,YPL148C
1,,1,6,0,0,YPL147W
1,,1,6,0,0,YPL146C
1,,1,6,0,0,YPL144W
1,,1,6,0,0,YPL138C
1,,1,6,0,0,YPL132W
1,,1,6,0,0,YPL131W
1,,1,6,0,0,YCL059C
1,,1,6,0,0,YPL126W
1,,1,6,0,0,YPL125W
1,,1,6,0,0,YPL124W
1,,1,6,0,0,YPL123C
1,,1,6,0,0,YPL122C
1,,1,6,0,0,YPL121C
1,,1,6,0,0,YPL120W
1,,1,6,0,0,YPL118W
1,,1,6,0,0,YPL117C
1,,1,6,0,0,YPL116W
1,,1,6,0,0,YPL111W
1,,1,6,0,0,YPL110C
1,,1,6,0,0,YPL109C
1,,1,6,0,0,YPL108W
1,,1,6,0,0,YPL107W
1,,1,6,0,0,,YOL048C
1,,1,6,0,0,YCL057C-A
1,,1,6,0,0,YPL104W
1,,1,6,0,0,YPL103C
1,,1,6,0,0,YPL101W
1,,1,6,0,0,YPL100W
1,,1,6,0,0,YPL099C
1,,1,6,0,0,YPL098C
1,,1,6,0,0,YPL097W
1,,1,6,0,0,YPL096W
1,Essential,1,6,0,0,YPL094C
1,Essential,1,6,0,0,YPL093W
1,,1,6,0,0,,YKL134C
1,,1,1,0,0,YPL088W
1,,1,6,0,0,YPL086C
1,,1,6,0,0,YPL084W
1,,1,6,0,0,YPL083C
1,,1,6,0,0,YPL082C
1,,1,6,0,0,YPL078C
1,,1,6,0,0,YPL076W
1,,1,6,0,0,YPL074W
1,,1,6,0,0,YPL072W
1,,1,6,0,0,YPL071C
1,,1,6,0,0,YPL070W
1,,1,6,0,0,YPL069C
1,,1,5,0,0,YPL067C
1,,1,6,0,0,YPL066W
1,,1,6,0,0,YPL065W
1,,1,6,0,0,YCL055W
1,,1,5,0,0,YPL064C
1,,1,6,0,0,YPL063W
1,,1,3,0,0,YPL061W
1,,1,6,0,0,YPL060W
1,,1,4,0,0,YPL058C
1,,1,6,0,0,YPL055C
1,,1,6,0,0,YPL054W
1,,1,6,0,0,YPL052W
1,,1,6,0,0,YPL051W
1,,1,6,0,0,YCL054W
1,,1,6,0,0,YPL047W
1,,1,6,0,0,YPL046C
1,,1,6,0,0,YPL045W
1,Essential,1,6,0,0,YPL043W
1,,1,6,0,0,YPL042C
1,,1,6,0,0,YPL041C
1,,1,6,0,0,YPL040C
1,,1,3,0,0,YPL039W
1,,1,6,0,0,YCL052C
1,,1,6,0,0,YPL034W
1,,1,5,0,0,YPL033C
1,,1,6,0,0,YPL031C
1,,1,6,0,0,YPL030W
1,,1,6,0,0,YPL029W
1,,1,6,0,0,YPL028W
1,,0,0,0,0,YPL027W
1,,1,6,0,0,YPL024W
1,,1,6,0,0,YPL023C
1,,1,6,0,0,YPL022W
1,,0,0,0,0,YPL021W
1,,1,6,0,0,YPL018W
1,,1,6,0,0,YPL016W
1,,1,6,0,0,YPL015C
1,,1,6,0,0,YPL013C
1,,1,6,0,0,YPL012W
1,,1,6,0,0,YPL011C
1,,1,6,0,0,YPL010W
1,,1,6,0,0,YPL009C
1,,1,6,0,0,YPL008W
1,,1,6,0,0,YPL007C
1,,1,6,0,0,YPL006W
1,,1,6,0,0,YPL005W
1,,1,6,0,0,YPL003W
1,,1,6,0,0,YPL002C
1,,1,6,0,0,YPL001W
1,,1,5,0,0,YPR001W
1,,1,5,0,0,YPR002W
1,,1,5,0,0,YPR003C
1,,1,6,0,0,YPR004C
1,,1,5,0,0,YPR006C
1,,1,6,0,0,YPR007C
1,,1,6,0,0,YPR010C
1,,1,6,0,0,YPR011C
1,Essential,1,6,0,0,YPR016C
1,,1,3,0,0,YPR017C
1,,1,6,0,0,YPR018W
1,,1,6,0,0,YPR019W
1,,1,6,0,0,YPR020W
1,,1,6,0,0,YPR021C
1,,1,3,0,0,YPR022C
1,,1,6,0,0,YPR023C
1,,0,0,0,0,YAL064C-A
1,,1,5,0,0,YCL047C
1,Essential,1,6,0,0,YPR025C
1,,0,0,0,0,YPR027C
1,,1,6,0,0,YPR029C
1,,1,6,0,0,YPR031W
1,,1,6,0,0,YPR033C
1,,1,6,0,0,YPR034W
1,Essential,1,6,0,0,YPR035W
1,,1,6,0,0,YPR036W
1,,1,6,0,0,YCL045C
1,,1,6,0,0,YPR040W
1,Essential,1,6,0,0,YPR041W
1,,1,6,0,0,YPR046W
1,,1,6,0,0,YPR047W
1,Essential,1,6,0,0,YPR048W
1,,1,6,0,0,YPR049C
1,,1,6,0,0,YPR051W
1,,1,6,0,0,YCL044C
1,,1,6,0,0,YPR054W
1,,1,6,0,0,YPR056W
1,,1,6,0,0,YPR057W
1,,1,6,0,0,YPR060C
1,,1,6,0,0,YPR062W
1,,1,6,0,0,YPR063C
1,,1,4,0,0,YPR065W
1,,1,6,0,0,YPR066W
1,,1,6,0,0,YPR068C
1,,1,6,0,0,YPR069C
1,,1,6,0,0,YPR070W
1,,0,0,0,0,YPR071W
1,,1,6,0,0,YPR072W
1,,1,6,0,0,YPR073C
1,,1,6,0,0,YPR075C
1,,1,1,0,0,YPR078C
1,,1,6,0,0,YPR079W
1,Essential,1,6,0,0,YPR082C
1,,1,6,0,0,YPR083W
1,,1,6,0,0,YPR084W
1,Essential,1,6,0,0,YPR085C
1,,1,6,0,0,YPR086W
1,,1,6,0,0,YPR088C
1,,1,6,0,0,YPR089W
1,,1,6,0,0,YPR091C
1,,1,6,0,0,YCL039W
1,,1,6,0,0,YPR093C
1,,1,6,0,0,YPR094W
1,,1,6,0,0,YPR100W
1,,1,6,0,0,YPR101W
1,,1,6,0,0,YPR103W
1,,1,6,0,0,YPR104C
1,,1,6,0,0,YCL038C
1,Essential,1,6,0,0,YPR105C
1,,1,3,0,0,YPR106W
1,,1,6,0,0,YPR107C
1,Essential,1,6,0,0,YPR108W
1,,1,6,0,0,YPR109W
1,,1,6,0,0,YPR112C
1,,1,6,0,0,YPR114W
1,,1,6,0,0,YPR116W
1,,1,5,0,0,YPR117W
1,,1,6,0,0,YPR118W
1,,0,0,0,0,YPR121W
1,,1,6,0,0,YPR122W
1,,1,6,0,0,YPR124W
1,,1,5,0,0,YPR125W
1,,1,6,0,0,YPR127W
1,,1,6,0,0,YPR128C
1,,1,6,0,0,YPR129W
1,,1,6,0,0,YPR131C
1,,1,6,0,0,YPR133C
1,,1,6,0,0,YPR133W-A
1,,1,5,0,0,YPR134W
1,,1,6,0,0,YPR135W
1,Essential,1,6,0,0,YPR137W
1,,1,6,0,0,YPR139C
1,Essential,1,6,0,0,YPR143W
1,,1,6,0,0,YPR144C
1,,1,5,0,0,YPR147C
1,,1,6,0,0,YPR148C
1,,1,6,0,0,YPR151C
1,,1,6,0,0,YPR152C
1,,1,6,0,0,YPR153W
1,,1,6,0,0,YPR155C
1,Essential,1,6,0,0,YPR161C
1,,1,6,0,0,YPR164W
0,,1,5,0,0
1,,1,6,0,0,YPR166C
1,,1,6,0,0,YPR167C
1,Essential,1,6,0,0,YPR168W
1,Essential,1,6,0,0,YPR169W
1,,1,6,0,0,YCL033C
1,,1,6,0,0,YPR171W
1,,1,6,0,0,YPR173C
1,Essential,1,6,0,0,YPR175W
1,,1,6,0,0,YPR176C
1,,1,6,0,0,YPR178W
1,,1,6,0,0,YPR179C
1,Essential,1,6,0,0,YPR180W
1,,1,6,0,0,YPR182W
1,,1,6,0,0,YCL032W
1,,1,6,0,0,YPR184W
1,,1,6,0,0,YPR185W
1,Essential,1,6,0,0,YPR186C
1,,1,6,0,0,YPR187W
1,,1,6,0,0,YPR188C
1,,1,6,0,0,YPR189W
1,,1,6,0,0,YPR190C
1,,1,6,0,0,YPR191W
1,,0,0,0,0,YPR193C
1,,0,0,0,0,YPR194C
1,,1,6,0,0,YCL031C
1,,0,0,0,0,YPR196W
1,,0,0,0,0,YPR198W
1,,0,1,0,0,YPR199C
1,,0,1,0,0,YPR201W
1,,0,0,0,0,YPR202W
1,,0,0,0,0,YPR203W
1,,0,0,0,0,YPR204W
0,,0,6,0,0
0,,0,1,0,0
0,,0,3,0,0
1,,1,6,0,0,YCL030C
0,,1,6,0,0
0,,0,5,0,0
0,,0,6,0,0
0,,0,5,0,0
0,,0,4,0,0
1,,1,6,0,0,YCL029C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,5,0,0,YCL028W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,0,0,0,0
1,,1,6,0,0,YCL027W
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YCL026C-B
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YCL021W-A
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,4,0,0
1,,1,6,0,0,YCL018W
0,,0,1,0,0
0,,0,6,0,0
0,,0,3,0,0
0,,0,1,0,0
0,,0,2,0,0
1,,1,6,0,0,YCL017C
0,,0,1,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,5,0,0
1,,1,6,0,0,YCL016C
0,,1,6,0,0
0,,0,0,0,0
0,,0,5,0,0
0,,0,3,0,0
1,,1,5,0,0,YBR285W
1,,1,6,0,0,YCL014W
0,,0,4,0,0
0,,0,6,0,0
0,,0,3,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCL010C
0,,0,0,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,5,0,0
1,,1,4,0,0,YOR097C
0,,1,6,0,0
0,,0,0,0,0
1,,1,6,0,0,YCL009C
0,,0,5,0,0
0,,0,1,0,0
0,,0,5,0,0
0,,0,5,0,0
1,,1,6,0,0,YAL014C
1,,1,6,0,0,YCL008C
1,,1,6,0,0,YMR169C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,1,5,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCL005W
1,,1,6,0,0,YDL069C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCL004W
0,,0,0,0,0
1,,1,6,0,0,YIL126W
1,,1,5,0,0,YNL067W
0,,0,2,0,0
0,,0,0,0,0
1,,1,4,0,0,YCL002C
0,,0,1,0,0
0,,0,3,0,0
0,,1,4,0,0
0,,0,4,0,0
0,,0,5,0,0
0,,0,1,0,0
0,,0,2,0,0
0,,0,0,0,0
1,,1,6,0,0,YCL001W
0,,0,1,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,1,5,0,0
0,,0,0,0,0
0,,1,6,0,0
0,,1,6,0,0
1,,1,6,0,0,YCR002C
0,,0,6,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,1,6,0,0
1,,1,6,0,0,YCR003W
0,,0,1,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YAL013W
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,0,0,0,YCR007C
0,,0,0,0,0
0,,0,3,0,0
0,,0,0,0,0
0,,1,6,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,0,4,0,0
0,,1,4,0,0
0,,0,1,0,0
0,,1,6,0,0
0,,1,3,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,1,6,0,0
0,,0,5,0,0
0,,0,6,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR011C
0,,0,6,0,0
0,,0,5,0,0
0,,0,5,0,0
0,,1,5,0,0
0,,0,3,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,3,0,0
0,,1,5,0,0
0,,1,6,0,0
0,,0,3,0,0
1,,1,5,0,0,YCR014C
0,,0,4,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,1,4,0,0
1,,1,6,0,0,YCR015C
0,,0,0,0,0
0,,0,6,0,0
0,,0,3,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YAL012W
1,,1,6,0,0,YCR016W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,1,6,0,0
1,,1,6,0,0,YCR017C
0,,0,3,0,0
0,,0,2,0,0
0,,0,0,0,0
0,,0,6,0,0
0,,0,0,0,0
1,,0,0,0,0,YCR018C
0,,0,2,0,0
0,,1,5,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,1,5,0,0
0,,1,6,0,0
0,,0,6,0,0
0,,0,6,0,0
0,,0,5,0,0
1,,1,5,0,0,YCR019W
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,1,3,0,0
0,,1,6,0,0
1,,1,6,0,0,YCR020C-A
0,,0,4,0,0
0,,0,2,0,0
0,,0,0,0,0
1,,1,5,0,0,YPL068C
1,,1,6,0,0,YCR020W-B
0,,0,1,0,0
0,,0,5,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,0,0,0
1,,0,0,0,0,YCR021C
0,,0,3,0,0
0,,0,6,0,0
0,,0,0,0,0
0,,0,1,0,0
1,,1,3,0,0,YCR023C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YAL011W
1,,1,6,0,0,YCR024C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,2,0,0
0,,0,2,0,0
0,,0,2,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,5,0,0,YCL056C
0,,0,5,0,0
0,,0,3,0,0
0,,0,6,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,1,3,0,0
0,,1,5,0,0
1,,1,5,0,0,YCR027C
1,,1,5,0,0,YJL205C
0,,0,5,0,0
0,,0,5,0,0
1,,1,6,0,0,YCR028C
0,,0,3,0,0
0,,0,0,0,0
0,,0,4,0,0
1,,1,6,0,0,YCR028C-A
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,4,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,4,0,0,YHR136C
0,,0,6,0,0
0,,1,6,0,0
0,,1,4,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,1,3,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR032W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,0,5,0,0
0,,1,5,0,0
1,,1,6,0,0,YJR022W
0,,1,4,0,0
0,,0,1,0,0
1,,1,6,0,0,YAL010C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
0,,0,1,0,0
1,,1,6,0,0,YCR036W
0,,0,3,0,0
0,,0,3,0,0
0,,1,2,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,1,6,0,0
0,,0,5,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR038C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,1,0,0,YCR039C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR042C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR043C
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
1,,1,6,0,0,YCR044C
0,,0,3,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YAL009W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,4,0,0
1,,1,6,0,0,YCR046C
0,,1,6,0,0
0,,0,6,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
1,,1,6,0,0,YCR047C
0,,0,5,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,4,0,0
0,,1,4,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,3,0,0
0,,0,1,0,0
0,,0,5,0,0
0,,1,6,0,0
1,,1,6,0,0,YCR051W
0,,1,4,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,1,4,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,1,6,0,0
1,,1,6,0,0,YCR053W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YCR054C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YAL008W
1,,1,6,0,0,YCR057C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,3,0,0
1,,1,6,0,0,YCR059C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,4,0,0,YCR060W
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,3,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR061W
0,,0,0,0,0
0,,0,0,0,0
0,,0,3,0,0
0,,0,5,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR063W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,2,0,0
0,,1,5,0,0
0,,0,6,0,0
1,,1,6,0,0,YCR066W
0,,0,4,0,0
0,,0,5,0,0
0,,1,6,0,0
0,,0,0,0,0
0,,0,3,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,1,3,0,0
0,,0,3,0,0
1,,1,6,0,0,YCR068W
0,,0,0,0,0
0,,0,3,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,4,0,0
0,,0,4,0,0
0,,0,1,0,0
1,,0,0,0,0,YAL064W
1,,1,6,0,0,YCR071C
0,,1,6,0,0
1,,1,6,0,0,YCR072C
0,,0,1,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,1,0,0
0,,0,0,0,0
0,,1,4,0,0
1,,1,6,0,0,YCR075C
0,,0,3,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YOL104C
0,,0,0,0,0
1,,1,6,0,0,YCR076C
0,,0,4,0,0
0,,0,5,0,0
1,,1,4,0,0,YDR014W-A
0,,0,1,0,0
0,,0,4,0,0
0,,0,4,0,0
1,,1,6,0,0,YCR077C
1,,1,6,0,0,YOL084W
0,,0,4,0,0
0,,1,5,0,0
0,,1,6,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR079W
0,,0,6,0,0
0,,0,0,0,0
0,,0,1,0,0
1,,1,6,0,0,YCR081W
0,,0,5,0,0
0,,1,6,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR082W
0,,0,3,0,0
0,,0,5,0,0
0,,0,0,0,0
0,,0,3,0,0
0,,1,4,0,0
1,,1,6,0,0,,YLL024C
1,,1,6,0,0,YCR083W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YCR086W
1,,1,6,0,0,YCR087C-A
1,,1,6,0,0,YCR088W
1,,1,6,0,0,YCR090C
1,,1,6,0,0,YCR092C
1,,1,6,0,0,YCR095C
1,,0,4,0,0,YCR097W
0,,0,4,0,0
1,,0,0,0,0,YCR099C
1,,0,0,0,0,YCR100C
1,,0,0,0,0,YCR101C
1,,1,6,0,0,YAL002W
1,,0,0,0,0,YCR102C
1,,0,0,0,0,YCR104W
1,,0,0,0,0,,YLL054C
1,,0,0,0,0,YCR107W
1,,0,0,0,0,YDL248W
1,,0,0,0,0,YDL247W
1,,0,0,0,0,YDL246C
1,Essential,1,6,0,0,YAL001C
1,,0,0,0,0,YDL245C
0,,0,4,0,0
1,,0,0,0,0,YDL243C
1,,0,0,0,0,YDL241W
0,,0,3,0,0
0,,0,6,0,0
1,,1,6,0,0,YDL240W
0,,1,3,0,0
1,,1,5,0,0,YDL238C
0,,0,5,0,0
0,,0,1,0,0
1,,1,6,0,0,YDL236W
1,,1,6,0,0,YAR002W
0,,0,2,0,0
1,,1,6,0,0,YDL234C
0,,1,6,0,0
0,,0,4,0,0
1,,1,5,0,0,YDL114W
0,,0,2,0,0
1,,1,6,0,0,YDL231C
0,,0,2,0,0
1,,1,6,0,0,YDL230W
1,,1,2,0,0,YDL227C
1,,1,6,0,0,YBR264C
0,,0,4,0,0
1,,1,4,0,0,YAL060W
1,,1,6,0,0,YDL219W
1,,1,2,0,0,YDL218W
1,,1,6,0,0,YDL216C
1,,1,6,0,0,YDL215C
1,,1,6,0,0,YAR003W
1,,1,6,0,0,YDL213C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YDL212W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,2,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,0,1,0,0,YPR200C
0,,0,0,0,0
1,,1,5,0,0,YDL209C
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YDL207W
0,,0,0,0,0
1,,0,0,0,0,YLR179C
1,,1,5,0,0,YDL206W
0,,0,0,0,0
1,,1,6,0,0,YDL205C
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YAR007C
1,,1,6,0,0,YDL203C
1,,1,6,0,0,YDL202W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,6,0,0,YDL201W
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,3,0,0,YDL200C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,,1,5,0,0,YDL199C
0,,0,0,0,0
1,,1,6,0,0,YDL198C
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
0,,0,0,0,0
1,Essential,1,6,0,0,YAR008W
0,,0,0,0,0
1,,1,6,0,0,YDL190C
0,,0,0,0,0
0,,0,0,0,0
